location_code,week_start,cells,cells_log10,da,da_cat,cens,lod,t_days,t_years
MBB,2025-12-22,0.0,0.0,2.5,1.0,1.0,2.5,12453,34.09445585215606
MBB,2025-12-29,1066.1534,3.02822685240013,2.5,1.0,1.0,2.5,12460,34.11362080766598
MBB,2026-01-05,0.0,0.0,2.5,1.0,1.0,2.5,12467,34.13278576317591
MBB,2026-01-12,0.0,0.0,2.5,1.0,1.0,2.5,12474,34.15195071868583
MBB,2026-01-19,,,2.5,1.0,1.0,2.5,12481,34.171115674195754
MBB,2026-01-26,0.0,0.0,2.5,1.0,1.0,2.5,12488,34.19028062970568
MBB,2026-02-02,0.0,0.0,2.5,1.0,1.0,2.5,12495,34.209445585215605
MBB,2026-02-09,0.0,0.0,2.5,1.0,1.0,2.5,12502,34.22861054072553
MBB,2026-02-16,0.0,0.0,2.5,1.0,1.0,2.5,12509,34.247775496235455
MBB,2026-02-23,10128.458,4.0055862080545985,2.5,1.0,1.0,2.5,12516,34.26694045174538
MBB,2026-03-02,0.0,0.0,2.5,1.0,1.0,2.5,12523,34.286105407255306
MBB,2026-03-09,3198.4604,3.5050767392377513,2.5,1.0,1.0,2.5,12530,34.30527036276523
MBB,2026-03-16,17058.4552,4.231965157698344,2.5,1.0,1.0,2.5,12537,34.32443531827516
MBB,2026-03-23,0.0,0.0,2.5,1.0,1.0,2.5,12544,34.34360027378508
MBB,2026-03-30,0.0,0.0,2.9,2.0,0.0,,12551,34.362765229295
MBB,2026-04-06,0.0,0.0,2.5,1.0,1.0,2.5,12558,34.38193018480493
MBB,2026-04-13,4264.6138,3.629981532753963,2.5,1.0,1.0,2.5,12565,34.40109514031485
MBB,2026-04-20,0.0,0.0,2.5,1.0,1.0,2.5,12572,34.42026009582478
MBB,2026-04-27,0.0,0.0,2.5,1.0,1.0,2.5,12579,34.4394250513347
MBB,2026-05-04,6929.9976,3.8407957484637527,2.5,1.0,1.0,2.5,12586,34.458590006844624
MBB,2026-05-11,0.0,0.0,2.5,1.0,1.0,2.5,12593,34.47775496235455
MBB,2026-05-18,4797.6903999999995,3.681122731197488,2.5,1.0,1.0,2.5,12600,34.496919917864474
MBB,2026-05-25,29852.2969,4.474992300169288,2.5,1.0,1.0,2.5,12607,34.5160848733744
MBB,2026-06-01,,,2.5,1.0,1.0,2.5,12614,34.535249828884325
MBB,2026-06-08,,,2.5,1.0,1.0,2.5,12621,34.554414784394254
MBB,2026-06-15,,,2.5,1.0,1.0,2.5,12628,34.573579739904176
MBB,2026-06-22,,,2.5,1.0,1.0,2.5,12635,34.5927446954141
MBB,2026-06-29,,,2.5,1.0,1.0,2.5,12642,34.61190965092403
MBB,2026-07-06,,,2.5,1.0,1.0,2.5,12649,34.63107460643395
MBB,2026-07-13,,,2.5,1.0,1.0,2.5,12656,34.65023956194388
MBF,1996-08-05,,,1.0,1.0,1.0,1.0,0,0.0
MBF,2000-07-03,,,15.0,2.0,0.0,,1428,3.909650924024641
MBF,2001-06-04,,,1.0,1.0,1.0,1.0,1764,4.829568788501026
MBF,2002-04-08,,,86.0,3.0,0.0,,2072,5.672826830937714
MBF,2004-03-29,,,1.0,1.0,1.0,1.0,2793,7.646817248459959
MBF,2004-04-12,,,1.4,2.0,0.0,1.0,2807,7.685147159479809
MBF,2009-09-21,,,12.0,2.0,0.0,,4795,13.127994524298426
MBF,2009-09-28,,,3.1,2.0,0.0,,4802,13.14715947980835
MBF,2009-10-05,,,2.5,1.0,1.0,2.5,4809,13.166324435318275
MBF,2009-10-12,,,6.7,2.0,0.0,,4816,13.1854893908282
MBF,2009-10-19,,,20.0,3.0,0.0,,4823,13.204654346338124
MBF,2009-10-26,,,2.5,1.0,1.0,2.5,4830,13.22381930184805
MBF,2009-11-16,,,2.5,1.0,1.0,2.5,4851,13.281314168377824
MBF,2011-02-28,,,17.0,2.0,0.0,,5320,14.565366187542779
MBF,2011-03-07,,,13.0,2.0,0.0,,5327,14.584531143052704
MBF,2011-03-28,,,27.0,3.0,0.0,,5348,14.642026009582478
MBF,2011-05-16,,,2.5,1.0,1.0,2.5,5397,14.77618069815195
MBF,2011-05-30,,,2.5,1.0,1.0,2.5,5411,14.8145106091718
MBF,2011-07-18,,,4.9,2.0,0.0,,5460,14.948665297741274
MBF,2011-07-25,,,4.8,2.0,0.0,,5467,14.967830253251197
MBF,2011-08-01,,,54.0,3.0,0.0,,5474,14.986995208761122
MBF,2011-08-08,,,33.0,3.0,0.0,,5481,15.006160164271048
MBF,2011-08-15,,,2.5,1.0,1.0,2.5,5488,15.025325119780971
MBF,2011-08-29,,,2.5,1.0,1.0,2.5,5502,15.063655030800822
MBF,2011-09-26,,,2.7,2.0,0.0,,5530,15.14031485284052
MBF,2011-10-24,,,10.0,2.0,0.0,,5558,15.21697467488022
MBF,2011-10-31,,,21.0,3.0,0.0,,5565,15.236139630390143
MBF,2011-11-07,,,8.1,2.0,0.0,,5572,15.255304585900069
MBF,2011-11-14,,,5.6,2.0,0.0,,5579,15.274469541409994
MBF,2011-11-28,,,2.5,1.0,1.0,2.5,5593,15.312799452429843
MBF,2012-05-28,,,2.5,1.0,1.0,2.5,5775,15.811088295687885
MBF,2012-06-18,,,2.5,1.0,1.0,2.5,5796,15.868583162217659
MBF,2012-06-25,,,31.0,3.0,0.0,,5803,15.887748117727584
MBF,2012-07-02,,,100.0,3.0,0.0,,5810,15.906913073237508
MBF,2012-07-09,,,11.0,2.0,0.0,,5817,15.926078028747433
MBF,2012-07-16,,,20.0,3.0,0.0,,5824,15.945242984257359
MBF,2012-07-23,,,4.6,2.0,0.0,,5831,15.964407939767282
MBF,2012-07-30,,,4.1,2.0,0.0,,5838,15.983572895277208
MBF,2012-08-06,,,2.5,1.0,1.0,2.5,5845,16.00273785078713
MBF,2012-08-13,,,2.5,1.0,1.0,2.5,5852,16.021902806297057
MBF,2012-08-20,,,2.5,1.0,1.0,2.5,5859,16.041067761806982
MBF,2012-08-27,,,2.5,1.0,1.0,2.5,5866,16.060232717316907
MBF,2012-09-03,,,2.5,1.0,1.0,2.5,5873,16.079397672826833
MBF,2012-09-17,,,2.5,1.0,1.0,2.5,5887,16.11772758384668
MBF,2012-10-08,,,2.5,1.0,1.0,2.5,5908,16.175222450376456
MBF,2012-10-15,,,2.5,1.0,1.0,2.5,5915,16.194387405886378
MBF,2012-10-22,,,2.5,1.0,1.0,2.5,5922,16.213552361396303
MBF,2012-10-29,,,5.9,2.0,0.0,,5929,16.23271731690623
MBF,2012-11-05,,,2.5,1.0,1.0,2.5,5936,16.251882272416154
MBF,2012-11-12,,,2.5,1.0,1.0,2.5,5943,16.27104722792608
MBF,2012-11-19,,,4.7,2.0,0.0,,5950,16.290212183436
MBF,2012-11-26,,,5.3,2.0,0.0,,5957,16.309377138945926
MBF,2012-12-03,,,2.5,1.0,1.0,2.5,5964,16.32854209445585
MBF,2012-12-10,,,2.5,1.0,1.0,2.5,5971,16.347707049965777
MBF,2012-12-24,,,2.5,1.0,1.0,2.5,5985,16.386036960985628
MBF,2013-01-14,,,2.5,1.0,1.0,2.5,6006,16.4435318275154
MBF,2013-01-21,,,2.5,1.0,1.0,2.5,6013,16.462696783025326
MBF,2013-02-18,,,2.5,1.0,1.0,2.5,6041,16.539356605065024
MBF,2013-04-01,,,2.5,1.0,1.0,2.5,6083,16.654346338124572
MBF,2013-04-08,,,2.5,1.0,1.0,2.5,6090,16.673511293634498
MBF,2013-04-15,,,2.5,1.0,1.0,2.5,6097,16.692676249144423
MBF,2013-04-22,,,2.5,1.0,1.0,2.5,6104,16.711841204654345
MBF,2013-04-29,,,2.55,1.0,1.0,2.55,6111,16.73100616016427
MBF,2013-05-06,,,2.55,1.0,1.0,2.55,6118,16.750171115674195
MBF,2013-05-13,,,2.55,1.0,1.0,2.55,6125,16.76933607118412
MBF,2013-05-27,,,2.5,1.0,1.0,2.5,6139,16.80766598220397
MBF,2013-06-10,,,2.5,1.0,1.0,2.5,6153,16.84599589322382
MBF,2013-06-17,,,2.5,1.0,1.0,2.5,6160,16.865160848733744
MBF,2013-07-01,,,2.5,1.0,1.0,2.5,6174,16.903490759753595
MBF,2013-07-08,,,2.5,1.0,1.0,2.5,6181,16.922655715263517
MBF,2013-07-15,,,2.5,1.0,1.0,2.5,6188,16.941820670773442
MBF,2013-07-22,,,2.5,1.0,1.0,2.5,6195,16.960985626283367
MBF,2013-07-29,,,2.5,1.0,1.0,2.5,6202,16.980150581793293
MBF,2013-08-05,,,2.5,1.0,1.0,2.5,6209,16.999315537303218
MBF,2013-08-12,,,2.5,1.0,1.0,2.5,6216,17.018480492813143
MBF,2013-08-19,,,2.5,1.0,1.0,2.5,6223,17.037645448323065
MBF,2013-08-26,,,2.5,1.0,1.0,2.5,6230,17.05681040383299
MBF,2013-09-02,,,6.8,2.0,0.0,,6237,17.075975359342916
MBF,2013-09-09,,,2.5,1.0,1.0,2.5,6244,17.09514031485284
MBF,2013-09-16,,,2.5,1.0,1.0,2.5,6251,17.114305270362767
MBF,2013-09-23,,,2.5,1.0,1.0,2.5,6258,17.13347022587269
MBF,2013-09-30,,,2.5,1.0,1.0,2.5,6265,17.152635181382614
MBF,2013-10-07,,,2.5,1.0,1.0,2.5,6272,17.17180013689254
MBF,2013-10-14,,,13.0,2.0,0.0,,6279,17.190965092402465
MBF,2013-10-21,,,2.5,1.0,1.0,2.5,6286,17.21013004791239
MBF,2013-10-28,,,2.5,1.0,1.0,2.5,6293,17.229295003422312
MBF,2013-11-18,,,2.5,1.0,1.0,2.5,6314,17.286789869952088
MBF,2013-11-25,,,2.5,1.0,1.0,2.5,6321,17.305954825462013
MBF,2013-12-02,,,2.5,1.0,1.0,2.5,6328,17.32511978097194
MBF,2013-12-09,,,2.5,1.0,1.0,2.5,6335,17.34428473648186
MBF,2013-12-16,,,2.5,1.0,1.0,2.5,6342,17.363449691991786
MBF,2013-12-23,,,2.5,1.0,1.0,2.5,6349,17.38261464750171
MBF,2013-12-30,,,2.5,1.0,1.0,2.5,6356,17.401779603011637
MBF,2014-01-06,,,2.5,1.0,1.0,2.5,6363,17.420944558521562
MBF,2014-01-20,,,2.5,1.0,1.0,2.5,6377,17.45927446954141
MBF,2014-02-03,,,2.5,1.0,1.0,2.5,6391,17.49760438056126
MBF,2014-02-17,,,2.5,1.0,1.0,2.5,6405,17.53593429158111
MBF,2014-02-24,,,2.5,1.0,1.0,2.5,6412,17.555099247091032
MBF,2014-03-10,,,2.5,1.0,1.0,2.5,6426,17.593429158110883
MBF,2014-03-17,,,2.5,1.0,1.0,2.5,6433,17.61259411362081
MBF,2014-03-24,,,2.5,1.0,1.0,2.5,6440,17.631759069130734
MBF,2014-03-31,,,2.5,1.0,1.0,2.5,6447,17.650924024640656
MBF,2014-04-07,,,2.5,1.0,1.0,2.5,6454,17.67008898015058
MBF,2014-04-14,,,2.5,1.0,1.0,2.5,6461,17.689253935660506
MBF,2014-04-21,,,2.5,1.0,1.0,2.5,6468,17.70841889117043
MBF,2014-04-28,,,2.5,1.0,1.0,2.5,6475,17.727583846680357
MBF,2014-05-05,,,2.5,1.0,1.0,2.5,6482,17.746748802190282
MBF,2014-05-12,,,2.5,1.0,1.0,2.5,6489,17.765913757700204
MBF,2014-05-26,,,2.5,1.0,1.0,2.5,6503,17.804243668720055
MBF,2014-06-02,,,2.5,1.0,1.0,2.5,6510,17.82340862422998
MBF,2014-06-09,,,2.5,1.0,1.0,2.5,6517,17.842573579739906
MBF,2014-06-16,,,2.5,1.0,1.0,2.5,6524,17.861738535249827
MBF,2014-06-23,,,2.5,1.0,1.0,2.5,6531,17.880903490759753
MBF,2014-06-30,,,2.5,1.0,1.0,2.5,6538,17.900068446269678
MBF,2014-07-07,,,2.5,1.0,1.0,2.5,6545,17.919233401779604
MBF,2014-07-21,,,2.5,1.0,1.0,2.5,6559,17.95756331279945
MBF,2014-07-28,,,2.5,1.0,1.0,2.5,6566,17.976728268309376
MBF,2014-08-04,,,2.5,1.0,1.0,2.5,6573,17.9958932238193
MBF,2014-08-11,,,2.5,1.0,1.0,2.5,6580,18.015058179329227
MBF,2014-08-18,,,2.5,1.0,1.0,2.5,6587,18.034223134839152
MBF,2014-08-25,,,2.5,1.0,1.0,2.5,6594,18.053388090349078
MBF,2014-09-01,,,2.5,1.0,1.0,2.5,6601,18.072553045859
MBF,2014-09-08,,,2.5,1.0,1.0,2.5,6608,18.091718001368925
MBF,2014-09-15,,,2.5,1.0,1.0,2.5,6615,18.11088295687885
MBF,2014-09-22,,,2.5,1.0,1.0,2.5,6622,18.130047912388775
MBF,2014-09-29,,,2.5,1.0,1.0,2.5,6629,18.1492128678987
MBF,2014-10-06,,,2.5,1.0,1.0,2.5,6636,18.168377823408623
MBF,2014-10-13,,,2.5,1.0,1.0,2.5,6643,18.187542778918548
MBF,2014-10-20,,,2.5,1.0,1.0,2.5,6650,18.206707734428473
MBF,2014-10-27,,,2.5,1.0,1.0,2.5,6657,18.2258726899384
MBF,2014-11-03,,,2.5,1.0,1.0,2.5,6664,18.245037645448324
MBF,2014-11-10,,,2.5,1.0,1.0,2.5,6671,18.26420260095825
MBF,2014-11-17,,,2.5,1.0,1.0,2.5,6678,18.28336755646817
MBF,2014-11-24,,,2.5,1.0,1.0,2.5,6685,18.302532511978097
MBF,2014-12-01,,,2.5,1.0,1.0,2.5,6692,18.321697467488022
MBF,2014-12-08,,,2.5,1.0,1.0,2.5,6699,18.340862422997947
MBF,2014-12-15,,,2.5,1.0,1.0,2.5,6706,18.360027378507873
MBF,2014-12-22,,,2.5,1.0,1.0,2.5,6713,18.379192334017795
MBF,2014-12-29,,,2.5,1.0,1.0,2.5,6720,18.39835728952772
MBF,2015-01-05,,,2.5,1.0,1.0,2.5,6727,18.417522245037645
MBF,2015-01-12,,,2.5,1.0,1.0,2.5,6734,18.43668720054757
MBF,2015-01-19,,,2.5,1.0,1.0,2.5,6741,18.455852156057496
MBF,2015-01-26,,,2.5,1.0,1.0,2.5,6748,18.47501711156742
MBF,2015-02-02,,,2.5,1.0,1.0,2.5,6755,18.494182067077343
MBF,2015-02-09,,,2.5,1.0,1.0,2.5,6762,18.51334702258727
MBF,2015-02-16,,,2.5,1.0,1.0,2.5,6769,18.532511978097194
MBF,2015-02-23,,,2.5,1.0,1.0,2.5,6776,18.55167693360712
MBF,2015-03-02,,,2.5,1.0,1.0,2.5,6783,18.570841889117045
MBF,2015-03-09,,,2.5,1.0,1.0,2.5,6790,18.590006844626966
MBF,2015-03-16,,,2.5,1.0,1.0,2.5,6797,18.60917180013689
MBF,2015-03-23,,,2.5,1.0,1.0,2.5,6804,18.628336755646817
MBF,2015-03-30,,,2.5,1.0,1.0,2.5,6811,18.647501711156742
MBF,2015-04-06,,,2.5,1.0,1.0,2.5,6818,18.666666666666668
MBF,2015-04-13,,,2.5,1.0,1.0,2.5,6825,18.68583162217659
MBF,2015-04-20,,,2.5,1.0,1.0,2.5,6832,18.704996577686515
MBF,2015-04-27,,,2.5,1.0,1.0,2.5,6839,18.72416153319644
MBF,2015-05-04,,,2.5,1.0,1.0,2.5,6846,18.743326488706366
MBF,2015-05-11,,,2.5,1.0,1.0,2.5,6853,18.76249144421629
MBF,2015-05-18,,,2.5,1.0,1.0,2.5,6860,18.781656399726216
MBF,2015-05-25,,,2.5,1.0,1.0,2.5,6867,18.80082135523614
MBF,2015-06-01,,,2.5,1.0,1.0,2.5,6874,18.819986310746064
MBF,2015-06-08,,,2.5,1.0,1.0,2.5,6881,18.83915126625599
MBF,2015-06-15,,,2.5,1.0,1.0,2.5,6888,18.858316221765914
MBF,2015-06-22,,,2.5,1.0,1.0,2.5,6895,18.87748117727584
MBF,2015-06-29,,,2.5,1.0,1.0,2.5,6902,18.89664613278576
MBF,2015-07-06,,,2.9,2.0,0.0,,6909,18.915811088295687
MBF,2015-07-13,,,2.5,1.0,1.0,2.5,6916,18.934976043805612
MBF,2015-07-20,,,3.7,2.0,0.0,,6923,18.954140999315538
MBF,2015-07-27,,,2.5,1.0,1.0,2.5,6930,18.973305954825463
MBF,2015-08-03,,,2.5,1.0,1.0,2.5,6937,18.99247091033539
MBF,2015-08-10,,,2.5,1.0,1.0,2.5,6944,19.01163586584531
MBF,2015-08-17,,,2.5,1.0,1.0,2.5,6951,19.030800821355236
MBF,2015-08-24,,,2.5,1.0,1.0,2.5,6958,19.04996577686516
MBF,2015-08-31,,,2.5,1.0,1.0,2.5,6965,19.069130732375086
MBF,2015-09-07,,,2.5,1.0,1.0,2.5,6972,19.08829568788501
MBF,2015-09-14,,,2.5,1.0,1.0,2.5,6979,19.107460643394933
MBF,2015-09-21,,,2.5,1.0,1.0,2.5,6986,19.12662559890486
MBF,2015-09-28,,,2.5,1.0,1.0,2.5,6993,19.145790554414784
MBF,2015-10-05,,,2.5,1.0,1.0,2.5,7000,19.16495550992471
MBF,2015-10-12,,,2.5,1.0,1.0,2.5,7007,19.184120465434635
MBF,2015-10-19,,,2.5,1.0,1.0,2.5,7014,19.20328542094456
MBF,2015-10-26,,,2.5,1.0,1.0,2.5,7021,19.222450376454482
MBF,2015-11-02,,,2.5,1.0,1.0,2.5,7028,19.241615331964407
MBF,2015-11-09,,,2.5,1.0,1.0,2.5,7035,19.260780287474333
MBF,2015-11-16,,,2.5,1.0,1.0,2.5,7042,19.279945242984258
MBF,2015-11-23,,,2.5,1.0,1.0,2.5,7049,19.299110198494184
MBF,2015-11-30,,,2.5,1.0,1.0,2.5,7056,19.318275154004105
MBF,2015-12-07,,,2.5,1.0,1.0,2.5,7063,19.33744010951403
MBF,2015-12-14,,,2.5,1.0,1.0,2.5,7070,19.356605065023956
MBF,2016-01-11,,,2.5,1.0,1.0,2.5,7098,19.433264887063654
MBF,2016-06-06,,,6.7,2.0,0.0,,7245,19.835728952772072
MBF,2016-06-20,,,13.0,2.0,0.0,,7259,19.874058863791923
MBF,2016-06-27,,,2.5,1.0,1.0,2.5,7266,19.89322381930185
MBF,2016-07-04,,,2.5,1.0,1.0,2.5,7273,19.912388774811774
MBF,2016-07-11,,,2.5,1.0,1.0,2.5,7280,19.9315537303217
MBF,2016-07-18,,,2.5,1.0,1.0,2.5,7287,19.95071868583162
MBF,2016-08-01,,,2.5,1.0,1.0,2.5,7301,19.98904859685147
MBF,2016-12-12,,,2.5,1.0,1.0,2.5,7434,20.35318275154004
MBF,2016-12-19,,,2.5,1.0,1.0,2.5,7441,20.372347707049965
MBF,2017-02-13,,,2.5,1.0,1.0,2.5,7497,20.525667351129364
MBF,2017-09-04,,,2.5,1.0,1.0,2.5,7700,21.08145106091718
MBF,2017-11-20,,,2.5,1.0,1.0,2.5,7777,21.29226557152635
MBF,2018-07-02,,,2.5,1.0,1.0,2.5,8001,21.905544147843944
MBF,2018-09-24,,,2.5,1.0,1.0,2.5,8085,22.135523613963038
MBF,2019-05-20,,,2.5,1.0,1.0,2.5,8323,22.78713210130048
MBF,2020-03-09,,,2.5,1.0,1.0,2.5,8617,23.592060232717316
MBF,2021-04-19,,,2.5,1.0,1.0,2.5,9023,24.70362765229295
MBF,2023-01-02,0.0,0.0,,,,,9646,26.409308692676248
MBF,2023-01-09,0.0,0.0,,,,,9653,26.428473648186174
MBF,2023-01-16,533.0767,2.727603631550572,,,,,9660,26.4476386036961
MBF,2023-01-23,0.0,0.0,,,,,9667,26.466803559206024
MBF,2023-01-30,1066.1534,3.02822685240013,,,,,9674,26.48596851471595
MBF,2023-02-06,0.0,0.0,,,,,9681,26.50513347022587
MBF,2023-02-13,0.0,0.0,,,,,9688,26.524298425735797
MBF,2023-02-20,0.0,0.0,,,,,9695,26.543463381245722
MBF,2023-02-27,0.0,0.0,,,,,9702,26.562628336755647
MBF,2023-03-06,0.0,0.0,,,,,9709,26.581793292265573
MBF,2023-03-13,0.0,0.0,,,,,9716,26.600958247775495
MBF,2023-03-20,1599.2302,3.2041824622799884,,,,,9723,26.62012320328542
MBF,2023-03-27,0.0,0.0,,,,,9730,26.639288158795345
MBF,2023-04-03,2132.3069,3.3290533380508216,,,,,9737,26.65845311430527
MBF,2023-04-10,83693.0469,4.922694568024003,,,,,9744,26.677618069815196
MBF,2023-04-17,19457.2998,4.2891048904166045,,,,,9751,26.69678302532512
MBF,2023-05-01,32517.6797,4.512132904368381,,,,,9765,26.73511293634497
MBF,2023-05-08,533.0767,2.727603631550572,,,,,9772,26.754277891854894
MBF,2023-05-15,23988.4531,4.380020347244216,,,,,9779,26.77344284736482
MBF,2023-05-22,19190.7618,4.283114844714486,,,,,9786,26.792607802874745
MBF,2023-05-29,8529.2275,3.9309606138963744,,,,,9793,26.811772758384667
MBF,2023-06-05,36782.294,4.56565061837587,,,,,9800,26.830937713894592
MBF,2023-06-12,99685.3516,4.998635701636026,,,,,9807,26.850102669404517
MBF,2023-06-19,1599.2302,3.2041824622799884,,,,,9814,26.869267624914443
MBF,2023-06-26,92222.2773,4.964840551498823,,,,,9821,26.888432580424368
MBF,2023-07-03,0.0,0.0,,,,,9828,26.90759753593429
MBF,2023-07-10,1066.1534,3.02822685240013,,,,,9835,26.926762491444215
MBF,2023-07-17,0.0,0.0,,,,,9842,26.94592744695414
MBF,2023-07-24,4264.6138,3.629981532753963,,,,,9849,26.965092402464066
MBF,2023-07-31,10661.5349,4.027860465685789,,,,,9856,26.98425735797399
MBF,2023-08-07,4264.6138,3.629981532753963,,,,,9863,27.003422313483917
MBF,2023-08-14,4797.6904,3.681122731197488,,,,,9870,27.02258726899384
MBF,2023-08-21,12260.7649,4.088552984959416,,,,,9877,27.041752224503764
MBF,2023-09-04,19190.7618,4.283114844714486,,,,,9891,27.080082135523615
MBF,2023-09-11,21323.0684,4.328870066916841,,,,,9898,27.09924709103354
MBF,2023-09-18,6396.9209,3.806038866428633,,,,,9905,27.11841204654346
MBF,2023-09-25,0.0,0.0,,,,,9912,27.137577002053387
MBF,2023-10-02,9595.3809,3.9821074776748184,,,,,9919,27.156741957563312
MBF,2023-10-09,0.0,0.0,,,,,9926,27.175906913073238
MBF,2023-10-16,31451.5274,4.49765554936067,,,,,9933,27.195071868583163
MBF,2023-10-23,0.0,0.0,,,,,9940,27.21423682409309
MBF,2023-10-30,7463.0742,3.8729759480603065,,,,,9947,27.23340177960301
MBF,2023-11-06,1865.76855,3.271090475587604,,,,,9954,27.252566735112936
MBF,2023-11-13,,,2.5,1.0,1.0,2.5,9961,27.27173169062286
MBF,2023-11-20,1599.2302,3.2041824622799884,,,,,9968,27.290896646132786
MBF,2023-12-04,0.0,0.0,,,,,9982,27.329226557152634
MBF,2023-12-11,1066.1534,3.02822685240013,,,,,9989,27.34839151266256
MBF,2023-12-18,2665.3835,3.425922613178305,,,,,9996,27.367556468172484
MBF,2023-12-25,0.0,0.0,,,,,10003,27.38672142368241
MBF,2024-01-01,533.0767,2.727603631550572,,,,,10010,27.405886379192335
MBF,2024-01-08,0.0,0.0,,,,,10017,27.42505133470226
MBF,2024-01-15,533.0767,2.727603631550572,,,,,10024,27.444216290212182
MBF,2024-01-22,0.0,0.0,,,,,10031,27.463381245722108
MBF,2024-01-29,1066.1534,3.02822685240013,,,,,10038,27.482546201232033
MBF,2024-02-05,0.0,0.0,,,,,10045,27.50171115674196
MBF,2024-02-12,0.0,0.0,,,,,10052,27.520876112251884
MBF,2024-02-19,0.0,0.0,,,,,10059,27.540041067761805
MBF,2024-02-26,0.0,0.0,,,,,10066,27.55920602327173
MBF,2024-03-04,0.0,0.0,,,,,10073,27.578370978781656
MBF,2024-03-11,0.0,0.0,,,,,10080,27.59753593429158
MBF,2024-03-18,49043.058600000004,4.690586402673691,,,,,10087,27.616700889801507
MBF,2024-03-25,22389.2216,4.350058391889926,,,,,10094,27.63586584531143
MBF,2024-04-01,1066.1534,3.02822685240013,,,,,10101,27.655030800821354
MBF,2024-04-08,0.0,0.0,,,,,10108,27.67419575633128
MBF,2024-04-15,0.0,0.0,,,,,10115,27.693360711841205
MBF,2024-04-22,11727.6875,4.069249415065239,,,,,10122,27.71252566735113
MBF,2024-04-29,0.0,0.0,,,,,10129,27.731690622861056
MBF,2024-05-06,11727.6875,4.069249415065239,,,,,10136,27.750855578370977
MBF,2024-05-13,60770.7471,4.783701721866202,,,,,10143,27.770020533880903
MBF,2024-05-20,95953.8096,4.9820667480177185,,,,,10150,27.789185489390828
MBF,2024-05-27,6929.9976,3.8407957484637527,,,,,10157,27.808350444900753
MBF,2024-06-03,60770.746,4.783701714005248,,,,,10164,27.82751540041068
MBF,2024-06-10,4797.6903999999995,3.681122731197488,,,,,10171,27.8466803559206
MBF,2024-06-17,0.0,0.0,,,,,10178,27.865845311430526
MBF,2024-06-24,87424.584,4.9416385420637,,,,,10185,27.88501026694045
MBF,2024-07-01,42113.061499999996,4.6244271270051724,,,,,10192,27.904175222450377
MBF,2024-07-08,36249.216799999995,4.559310608279761,,,,,10199,27.923340177960302
MBF,2024-07-15,6929.9976,3.8407957484637527,,,,,10206,27.942505133470227
MBF,2024-07-22,19723.8379,4.295013442835841,2.5,1.0,1.0,2.5,10213,27.96167008898015
MBF,2024-07-29,77829.20120000001,4.891148153151287,,,,,10220,27.980835044490075
MBF,2024-08-05,58638.4414,4.768189824558497,,,,,10227,28.0
MBF,2024-08-12,9595.3809,3.9821074776748184,,,,,10234,28.019164955509925
MBF,2024-08-19,55439.97749999999,4.743830878874919,,,,,10241,28.03832991101985
MBF,2024-08-26,67700.7422,4.830599844728142,,,,,10248,28.057494866529773
MBF,2024-09-02,7996.1509,3.902935290892718,,,,,10255,28.076659822039698
MBF,2024-09-09,29852.295899999997,4.474992285621666,,,,,10262,28.095824777549623
MBF,2024-09-16,170584.5586,5.231942261967479,,,,,10269,28.11498973305955
MBF,2024-09-23,2665.3835,3.425922613178305,,,,,10276,28.134154688569474
MBF,2024-09-30,1066.1534,3.02822685240013,,,,,10283,28.1533196440794
MBF,2024-10-07,5863.844,3.7682564647311363,,,,,10290,28.17248459958932
MBF,2024-10-14,0.0,0.0,,,,,10297,28.191649555099247
MBF,2024-10-21,0.0,0.0,,,,,10304,28.210814510609172
MBF,2024-10-28,15459.224699999999,4.189215801694914,,,,,10311,28.229979466119097
MBF,2024-11-04,3198.4604,3.5050767392377513,,,,,10318,28.249144421629023
MBF,2024-11-11,0.0,0.0,,,,,10325,28.268309377138944
MBF,2024-11-18,0.0,0.0,,,,,10332,28.28747433264887
MBF,2024-11-25,1599.2302,3.2041824622799884,,,,,10339,28.306639288158795
MBF,2024-12-02,0.0,0.0,,,,,10346,28.32580424366872
MBF,2024-12-09,0.0,0.0,,,,,10353,28.344969199178646
MBF,2024-12-16,2665.3835,3.425922613178305,,,,,10360,28.36413415468857
MBF,2024-12-23,2132.3069,3.3290533380508216,,,,,10367,28.383299110198493
MBF,2024-12-30,0.0,0.0,,,,,10374,28.40246406570842
MBF,2025-01-13,1599.2302,3.2041824622799884,,,,,10388,28.44079397672827
MBF,2025-01-20,1066.1534,3.02822685240013,,,,,10395,28.459958932238195
MBF,2025-01-27,0.0,0.0,,,,,10402,28.479123887748116
MBF,2025-02-03,0.0,0.0,,,,,10409,28.49828884325804
MBF,2025-02-10,0.0,0.0,,,,,10416,28.517453798767967
MBF,2025-02-17,5330.7671,3.726871170487895,,,,,10423,28.536618754277892
MBF,2025-02-24,0.0,0.0,,,,,10430,28.555783709787818
MBF,2025-03-03,0.0,0.0,,,,,10437,28.57494866529774
MBF,2025-03-10,3198.4604,3.5050767392377513,,,,,10444,28.594113620807665
MBF,2025-03-17,2132.3069,3.3290533380508216,,,,,10451,28.61327857631759
MBF,2025-03-24,0.0,0.0,,,,,10458,28.632443531827516
MBF,2025-03-31,0.0,0.0,,,,,10465,28.65160848733744
MBF,2025-04-07,0.0,0.0,,,,,10472,28.670773442847366
