location_code,week_start,cells,cells_log10,da,da_cat,cens,lod,t_days,t_years
CPP,2024-12-02,3731.5370000000003,3.572004121505217,,,,,7546,20.659822039698838
CPP,2024-12-16,1066.1534,3.02822685240013,2.5,1.0,1.0,2.5,7560,20.698151950718685
CPP,2024-12-23,0.0,0.0,,,,,7567,20.71731690622861
CPP,2024-12-30,0.0,0.0,,,,,7574,20.736481861738536
CPP,2025-01-06,7996.1506,3.902935274600873,,,,,7581,20.75564681724846
CPP,2025-01-13,35716.1396,4.552876671222174,,,,,7588,20.774811772758383
CPP,2025-01-20,6396.9206,3.806038846064463,,,,,7595,20.79397672826831
CPP,2025-01-27,5863.8438,3.768256449921041,2.5,1.0,1.0,2.5,7602,20.813141683778234
CPP,2025-02-03,2665.3835,3.425922613178305,,,,,7609,20.83230663928816
CPP,2025-02-10,5330.7671,3.726871170487895,,,,,7616,20.851471594798085
CPP,2025-02-17,3198.4604,3.5050767392377513,,,,,7623,20.870636550308006
CPP,2025-02-24,9595.3811,3.9821074867260324,,,,,7630,20.889801505817932
CPP,2025-03-03,25054.6064,4.398904918073782,,,,,7637,20.908966461327857
CPP,2025-03-10,46910.75,4.671281634208452,,,,,7644,20.928131416837783
CPP,2025-03-17,83159.9688,4.9199195400875615,,,,,7651,20.947296372347708
CPP,2025-03-24,60770.7461,4.7837017147198795,,,,,7658,20.966461327857633
CPP,2025-03-31,118343.0307,5.073146356904466,5.2,2.0,0.0,,7665,20.985626283367555
CPP,2025-04-07,64502.2852,4.809581834137574,2.7,2.0,0.0,,7672,21.00479123887748
CPP,2025-04-14,27719.9905,4.442808744013328,,,,,7679,21.023956194387406
CPP,2025-04-21,79428.4319,4.899981456373167,,,,,7686,21.04312114989733
CPP,2025-04-28,1066.1534,3.02822685240013,2.5,1.0,1.0,2.5,7693,21.062286105407257
CPP,2025-05-12,39181.13915,4.593088142625551,2.5,1.0,1.0,2.5,7707,21.100616016427104
CPP,2025-05-26,37048.8324,4.5687862477291175,,,,,7721,21.138945927446954
CPP,2025-06-02,0.0,0.0,2.5,1.0,1.0,2.5,7728,21.15811088295688
CPP,2025-06-16,53840.75,4.731119167170451,,,,,7742,21.196440793976727
CPP,2025-06-23,255343.7519,5.407126936229966,,,,,7749,21.215605749486652
CPP,2025-06-30,0.0,0.0,,,,,7756,21.234770704996578
CPP,2025-07-07,0.0,0.0,2.5,1.0,1.0,2.5,7763,21.253935660506503
CPP,2025-07-14,1066.1534,3.02822685240013,,,,,7770,21.27310061601643
CPP,2025-07-21,9062.3047,3.957286580820948,2.5,1.0,1.0,2.5,7777,21.29226557152635
CPP,2025-07-28,72498.43410000001,4.860334616664697,,,,,7784,21.311430527036276
CPP,2025-08-04,662880.8967500001,5.821436158632954,2.5,1.0,1.0,2.5,7791,21.3305954825462
CPP,2025-08-18,964335.7695,5.98422872642804,,,,,7805,21.36892539356605
CPP,2025-08-25,1066.1534,3.02822685240013,2.5,1.0,1.0,2.5,7812,21.388090349075977
CPP,2025-09-01,71965.3594,4.857129533360247,,,,,7819,21.4072553045859
CPP,2025-09-08,13859.9951,4.141794409996254,,,,,7826,21.426420260095824
CPP,2025-09-15,9062.3045,3.9572865712373693,,,,,7833,21.44558521560575
CPP,2025-09-22,0.0,0.0,,,,,7840,21.464750171115675
CPP,2025-09-29,3198.4604,3.5050767392377513,,,,,7847,21.4839151266256
CPP,2025-10-06,5330.7671,3.726871170487895,,,,,7854,21.503080082135522
CPP,2025-10-13,78362.2749,4.8941125774155925,,,,,7861,21.522245037645447
CPP,2025-10-20,3731.5371,3.572004133140587,,,,,7868,21.541409993155373
CPP,2025-10-27,23455.376500000002,4.370260923909199,,,,,7875,21.560574948665298
CPP,2025-11-03,4264.6138,3.629981532753963,,,,,7882,21.579739904175224
CPP,2025-11-10,3198.4604,3.5050767392377513,,,,,7889,21.598904859685145
CPP,2025-11-17,1066.1534,3.02822685240013,,,,,7896,21.61806981519507
CPP,2025-11-24,20256.916,4.30659476598712,,,,,7903,21.637234770704996
CPP,2025-12-08,3198.4604,3.5050767392377513,,,,,7917,21.675564681724847
CPP,2025-12-15,7996.151,3.9029352963233332,,,,,7924,21.694729637234772
CPP,2025-12-22,17324.993150000002,4.238698138360471,,,,,7931,21.713894592744694
CPP,2025-12-29,0.0,0.0,,,,,7938,21.73305954825462
CPP,2026-01-05,0.0,0.0,,,,,7945,21.752224503764545
CPP,2026-01-19,23188.837050000002,4.365297696954742,,,,,7959,21.790554414784395
CPP,2026-01-26,533.0767,2.727603631550572,2.5,1.0,1.0,2.5,7966,21.809719370294317
CPP,2026-02-02,0.0,0.0,,,,,7973,21.828884325804243
CPP,2026-02-16,0.0,0.0,2.5,1.0,1.0,2.5,7987,21.867214236824093
CPP,2026-02-23,12260.7647,4.088552977875698,,,,,7994,21.88637919233402
CPP,2026-03-02,21323.0684,4.328870066916841,,,,,8001,21.905544147843944
CPP,2026-03-09,18657.6846,4.270881023596025,2.5,1.0,1.0,2.5,8008,21.924709103353866
CPP,2026-03-23,1332.6918,3.1250554809870996,2.5,1.0,1.0,2.5,8022,21.963039014373717
CPP,2026-03-30,0.0,0.0,,,,,8029,21.982203969883642
CPP,2026-04-06,15459.225600000002,4.1892158269768895,,,,,8036,22.001368925393567
CPP,2026-04-13,183911.4766,5.2646111927222154,,,,,8043,22.02053388090349
CPP,2026-04-20,98086.1133,4.991611953452054,,,,,8050,22.039698836413415
CPP,2026-04-27,2286366.0625,6.3591459550274,,,,,8057,22.05886379192334
CPP,2026-05-04,3246970.375,6.511478459942804,,,,,8064,22.078028747433265
CPP,2026-05-11,53307.6719,4.726797862909766,2.5,1.0,1.0,2.5,8071,22.09719370294319
CPP,2026-05-18,16525.3789,4.218177705596561,2.5,1.0,1.0,2.5,8078,22.116358658453116
CPP,2026-05-25,36782.293,4.565650606569029,,,,,8085,22.135523613963038
CPP,2026-06-01,1056558.0996,6.0238937947270035,,,,,8092,22.154688569472963
CPP,2026-06-08,373153.71310000005,5.571888931311891,,,,,8099,22.17385352498289
CPP,2026-06-15,3198.4604,3.5050767392377513,,,,,8106,22.193018480492814
CPP,2026-06-22,21323.0689,4.32887007710004,,,,,8113,22.21218343600274
CPP,2026-07-06,2132.3069,3.3290533380508216,,,,,8127,22.250513347022586
MW,2002-02-25,,,6.0,2.0,0.0,,0,0.0
MW,2004-04-19,,,1.0,1.0,1.0,1.0,784,2.1464750171115674
MW,2004-05-03,,,1.0,1.0,1.0,1.0,798,2.184804928131417
MW,2005-05-30,46363.0,4.666180897157584,,,,,1190,3.2580424366872007
MW,2009-05-11,,,3.6,2.0,0.0,,2632,7.2060232717316905
MW,2009-10-05,,,2.5,1.0,1.0,2.5,2779,7.60848733744011
MW,2009-11-02,,,2.5,1.0,1.0,2.5,2807,7.685147159479809
MW,2009-12-14,,,4.9,2.0,0.0,,2849,7.800136892539356
MW,2010-05-24,,,2.5,1.0,1.0,2.5,3010,8.240930869267626
MW,2010-06-07,,,2.5,1.0,1.0,2.5,3024,8.279260780287474
MW,2010-06-14,,,2.5,1.0,1.0,2.5,3031,8.2984257357974
MW,2010-10-11,,,2.5,1.0,1.0,2.5,3150,8.624229979466119
MW,2010-11-08,19916.0,4.299223923366583,,,,,3178,8.700889801505818
MW,2010-11-15,12796.0,4.107108169948554,,,,,3185,8.720054757015742
MW,2010-11-22,47972.0,4.680996877996996,,,,,3192,8.739219712525667
MW,2010-11-29,15064.0,4.177969136009376,,,,,3199,8.758384668035593
MW,2010-12-06,90564.0,4.9569603914553495,,,,,3206,8.777549623545516
MW,2010-12-13,7373.0,3.8677031332700977,,,,,3213,8.796714579055442
MW,2010-12-20,205.0,2.3138672203691533,,,,,3220,8.815879534565367
MW,2010-12-27,0.0,0.0,,,,,3227,8.83504449007529
MW,2011-01-03,0.0,0.0,,,,,3234,8.854209445585216
MW,2011-01-10,0.0,0.0,,,,,3241,8.873374401095141
MW,2011-01-17,0.0,0.0,,,,,3248,8.892539356605065
MW,2011-01-24,0.0,0.0,,,,,3255,8.91170431211499
MW,2011-01-31,0.0,0.0,,,,,3262,8.930869267624914
MW,2011-02-07,7321.0,3.8646297245455123,,,,,3269,8.950034223134839
MW,2011-02-14,14700.0,4.1673468775856355,,,,,3276,8.969199178644764
MW,2011-02-21,17429.0,4.241297387109993,,,,,3283,8.988364134154688
MW,2011-02-28,27495.0,4.4392695191291685,,,,,3290,9.007529089664613
MW,2011-03-07,98965.0,4.995486017339537,,,,,3297,9.026694045174539
MW,2011-03-14,27216.0,4.4348402532975735,,,,,3304,9.045859000684462
MW,2011-03-21,6246.0,3.7956715059460215,,,,,3311,9.065023956194388
MW,2011-03-28,1293.0,3.1119342763326814,,,,,3318,9.084188911704311
MW,2011-04-04,0.0,0.0,,,,,3325,9.103353867214237
MW,2011-04-11,2143.0,3.3312247810207323,,,,,3332,9.122518822724162
MW,2011-04-18,13911.0,4.143389568994656,,,,,3339,9.141683778234086
MW,2011-04-25,12102.0,4.08289303328818,,,,,3346,9.160848733744011
MW,2011-05-02,4166.0,3.619823500457278,,,,,3353,9.180013689253936
MW,2011-05-09,1655.0,3.219060332448861,,,,,3360,9.19917864476386
MW,2011-06-13,420.0,2.6242820958356683,,,,,3395,9.295003422313483
MW,2011-06-27,18320.0,4.262949174715528,,,,,3409,9.333333333333334
MW,2011-08-29,,,5.4,2.0,0.0,,3472,9.505817932922655
MW,2011-09-12,,,2.5,1.0,1.0,2.5,3486,9.544147843942506
MW,2011-12-05,67574.0,4.829786054370763,,,,,3570,9.774127310061601
MW,2011-12-12,1234.0,3.0916669575956846,,,,,3577,9.793292265571527
MW,2011-12-19,1717.0,3.2350231594952237,,,,,3584,9.81245722108145
MW,2011-12-26,166.0,2.2227164711475833,,,,,3591,9.831622176591376
MW,2012-01-02,750.0,2.8756399370041685,,,,,3598,9.850787132101301
MW,2012-01-09,386.0,2.5877109650189114,,,,,3605,9.869952087611225
MW,2012-01-16,0.0,0.0,,,,,3612,9.88911704312115
MW,2012-01-23,0.0,0.0,,,,,3619,9.908281998631075
MW,2012-01-30,365.0,2.5634810853944106,,,,,3626,9.927446954140999
MW,2012-02-06,179.0,2.255272505103306,,,,,3633,9.946611909650924
MW,2012-02-13,0.0,0.0,,,,,3640,9.96577686516085
MW,2012-02-20,0.0,0.0,,,,,3647,9.984941820670773
MW,2012-02-27,180.0,2.2576785748691846,,,,,3654,10.004106776180699
MW,2012-03-05,3352.0,3.52543355342882,,,,,3661,10.023271731690622
MW,2012-03-12,100.0,2.0043213737826426,,,,,3668,10.042436687200547
MW,2012-03-19,0.0,0.0,,,,,3675,10.061601642710473
MW,2012-04-02,0.0,0.0,,,,,3689,10.099931553730322
MW,2012-04-09,189.0,2.278753600952829,,,,,3696,10.119096509240247
MW,2012-04-16,0.0,0.0,,,,,3703,10.13826146475017
MW,2012-04-23,51015.0,4.7077064039791985,,,,,3710,10.157426420260096
MW,2012-04-30,75164.0,4.876015661798158,,,,,3717,10.17659137577002
MW,2012-05-07,47788.0,4.6793279428659345,,,,,3724,10.195756331279945
MW,2012-05-14,36450.0,4.561709447291157,,,,,3731,10.21492128678987
MW,2012-05-21,57489.0,4.759592308645975,,,,,3738,10.234086242299794
MW,2012-06-04,11515.0,4.061301656206044,,,,,3752,10.272416153319645
MW,2012-06-11,13594.0,4.133379211923519,,,,,3759,10.291581108829568
MW,2012-06-18,10713.0,4.02995164203684,,,,,3766,10.310746064339494
MW,2012-06-25,2161.0,3.3348556896172914,,,,,3773,10.329911019849419
MW,2012-07-02,5016.0,3.7004441010277516,,,,,3780,10.349075975359343
MW,2012-07-09,26922.0,4.43012345120029,,,,,3787,10.368240930869268
MW,2012-07-16,17613.0,4.245857992007197,,,,,3794,10.387405886379192
MW,2012-07-23,157965.0,5.198563621123025,,,,,3801,10.406570841889117
MW,2012-07-30,73027.0,4.8634894068874095,,,,,3808,10.425735797399042
MW,2012-08-06,210377.0,5.323000322087415,,,,,3815,10.444900752908966
MW,2012-08-13,210685.0,5.323635677873154,,,,,3822,10.464065708418891
MW,2012-08-20,153496.0,5.186099891890224,,,,,3829,10.483230663928817
MW,2012-08-27,46359.0,4.6661434272915585,,,,,3836,10.50239561943874
MW,2012-09-03,6964.0,3.8429211207599825,,,,,3843,10.521560574948666
MW,2012-09-10,33387.0,4.523590404829204,,,,,3850,10.54072553045859
MW,2012-09-17,54431.0,4.735854291932475,,,,,3857,10.559890485968515
MW,2012-09-24,15366.0,4.186589091272407,,,,,3864,10.57905544147844
MW,2012-10-01,0.0,0.0,,,,,3871,10.598220396988363
MW,2012-10-08,0.0,0.0,,,,,3878,10.617385352498289
MW,2012-10-15,100.0,2.0043213737826426,,,,,3885,10.636550308008214
MW,2012-10-22,716.0,2.8555191556678,,,,,3892,10.655715263518138
MW,2012-10-29,61578.0,4.789432631985039,,,,,3899,10.674880219028063
MW,2012-11-05,62312.0,4.794578660452036,,,,,3906,10.694045174537989
MW,2012-11-12,176206.0,5.246023157203088,,,,,3913,10.713210130047912
MW,2012-11-19,28924.0,4.461273367623787,,,,,3920,10.732375085557837
MW,2012-11-26,10128.0,4.005566571133294,,,,,3927,10.751540041067761
MW,2012-12-03,0.0,0.0,,,,,3934,10.770704996577686
MW,2012-12-10,0.0,0.0,,,,,3941,10.789869952087612
MW,2012-12-17,0.0,0.0,,,,,3948,10.809034907597535
MW,2013-01-07,1620.0,3.209783014848515,,,,,3969,10.86652977412731
MW,2013-01-14,180.0,2.2576785748691846,,,,,3976,10.885694729637235
MW,2013-01-21,675.0,2.829946695941636,,,,,3983,10.904859685147159
MW,2013-01-28,0.0,0.0,,,,,3990,10.924024640657084
MW,2013-02-04,2572.0,3.4104397862103464,,,,,3997,10.94318959616701
MW,2013-02-11,0.0,0.0,,,,,4004,10.962354551676933
MW,2013-02-18,6481.0,3.811709026696191,,,,,4011,10.981519507186858
MW,2013-02-25,63919.0,4.805636766305935,,,,,4018,11.000684462696784
MW,2013-03-04,10503.0,4.021354713081423,,,,,4025,11.019849418206707
MW,2013-03-11,51658.0,4.713145994971534,,,,,4032,11.039014373716633
MW,2013-03-25,331583.0,5.520593566271009,,,,,4046,11.077344284736482
MW,2013-04-01,101388.0,5.005990839628085,,,,,4053,11.096509240246407
MW,2013-04-08,142886.0,5.1549927180485735,,,,,4060,11.11567419575633
MW,2013-04-15,201409.5,5.304082107593934,,,,,4067,11.134839151266256
MW,2013-04-22,,,2.5,1.0,1.0,2.5,4074,11.154004106776181
MW,2013-04-29,587276.0,5.76884299255302,,,,,4081,11.173169062286105
MW,2013-05-06,456544.0,5.659483590826506,,,,,4088,11.19233401779603
MW,2013-05-13,247176.0,5.39300805687875,,,,,4095,11.211498973305956
MW,2013-05-20,608780.0,5.784461089682489,,,,,4102,11.23066392881588
MW,2013-05-27,732225.0,5.8646451458184625,2.5,1.0,1.0,2.5,4109,11.249828884325805
MW,2013-06-03,581870.0,5.764826712832144,,,,,4116,11.268993839835728
MW,2013-06-10,43663.0,4.640123518325821,,,,,4123,11.288158795345653
MW,2013-06-17,147033.0,5.1674177721972505,,,,,4130,11.307323750855579
MW,2013-06-24,273039.0,5.436226275270583,,,,,4137,11.326488706365502
MW,2013-07-01,174663.0,5.242203401763344,,,,,4144,11.345653661875428
MW,2013-07-08,44124.0,4.644684718395879,,,,,4151,11.364818617385353
MW,2013-07-15,11575.0,4.063558518110981,,,,,4158,11.383983572895277
MW,2013-07-22,144536.0,5.159979036289231,,,,,4165,11.403148528405202
MW,2013-07-29,181319.0,5.25844571038665,,,,,4172,11.422313483915127
MW,2013-08-05,432515.0,5.636002177889116,,,,,4179,11.441478439425051
MW,2013-08-12,156061.0,5.193297168281157,,,,,4186,11.460643394934976
MW,2013-08-19,489522.0,5.68977310173348,,,,,4193,11.4798083504449
MW,2013-08-26,4051.0,3.607669436688243,2.5,1.0,1.0,2.5,4200,11.498973305954825
MW,2013-09-02,532402.0,5.726240493984784,,,,,4207,11.51813826146475
MW,2013-09-09,517012.0,5.713501463320797,,,,,4214,11.537303216974674
MW,2013-09-16,241965.5,5.383755242541445,,,,,4221,11.5564681724846
MW,2013-09-23,17920.0,4.253362239833068,,,,,4228,11.575633127994525
MW,2013-09-30,7074.0,3.8497264441963277,,,,,4235,11.594798083504449
MW,2013-10-07,81024.0,4.908619039704248,,,,,4242,11.613963039014374
MW,2013-10-14,84025.0,4.9244136897448785,,,,,4249,11.633127994524298
MW,2013-11-04,0.0,0.0,,,,,4270,11.690622861054072
MW,2013-11-11,132044.0,5.120721960911959,,,,,4277,11.709787816563997
MW,2013-11-18,1206.0,3.081707270097349,,,,,4284,11.728952772073923
MW,2013-11-25,0.0,0.0,,,,,4291,11.748117727583846
MW,2013-12-02,0.0,0.0,,,,,4298,11.767282683093772
MW,2013-12-09,0.0,0.0,,,,,4305,11.786447638603697
MW,2013-12-16,0.0,0.0,,,,,4312,11.80561259411362
MW,2014-01-06,0.0,0.0,,,,,4333,11.863107460643395
MW,2014-01-13,1286.0,3.1095785469043866,,,,,4340,11.88227241615332
MW,2014-01-20,198.0,2.298853076409707,,,,,4347,11.901437371663244
MW,2014-01-27,0.0,0.0,,,,,4354,11.92060232717317
MW,2014-02-03,0.0,0.0,,,,,4361,11.939767282683095
MW,2014-02-10,0.0,0.0,,,,,4368,11.958932238193018
MW,2014-02-17,0.0,0.0,,,,,4375,11.978097193702943
MW,2014-02-24,6913.0,3.839729375206388,,,,,4382,11.997262149212867
MW,2014-03-03,45271.0,4.655829680927272,,,,,4389,12.016427104722792
MW,2014-03-10,21313.0,4.328664961441525,,,,,4396,12.035592060232718
MW,2014-03-17,17646.0,4.246670885690703,,,,,4403,12.054757015742641
MW,2014-03-24,560512.0,5.748585689656759,170.0,3.0,0.0,,4410,12.073921971252567
MW,2014-03-31,1044.0,3.019116290447073,,,,,4417,12.093086926762492
MW,2014-04-07,147001.0,5.167323243476442,94.0,3.0,0.0,,4424,12.112251882272416
MW,2014-04-14,76343.0,4.882774910818969,,,,,4431,12.131416837782341
MW,2014-04-21,85204.0,4.9304650807842485,,,,,4438,12.150581793292266
MW,2014-04-28,29366.0,4.4678595832272,,,,,4445,12.16974674880219
MW,2014-05-05,271849.0,5.434329337337729,,,,,4452,12.188911704312115
MW,2014-05-12,295937.0,5.471200734443224,,,,,4459,12.208076659822039
MW,2014-05-19,,,2.5,1.0,1.0,2.5,4466,12.227241615331964
MW,2014-05-26,82878.0,4.9184445023299475,,,,,4473,12.24640657084189
MW,2014-06-02,113209.0,5.053884790394692,,,,,4480,12.265571526351813
MW,2014-06-09,107606.0,5.031840523769876,,,,,4487,12.284736481861739
MW,2014-06-16,47822.0,4.6796368165011915,,,,,4494,12.303901437371664
MW,2014-06-23,70527.0,4.848361568499653,,,,,4501,12.323066392881588
MW,2014-06-30,183864.0,5.264499066086812,,,,,4508,12.342231348391513
MW,2014-07-07,142478.0,5.153750858336111,,,,,4515,12.361396303901437
MW,2014-07-14,106746.0,5.02835567852841,,,,,4522,12.380561259411362
MW,2014-07-21,0.0,0.0,,,,,4529,12.399726214921287
MW,2014-07-28,1157.0,3.0637085593914173,,,,,4536,12.41889117043121
MW,2014-08-04,90209.0,4.95525468282018,,,,,4543,12.438056125941136
MW,2014-08-11,168200.0,5.225828573466596,,,,,4550,12.457221081451062
MW,2014-08-18,141471.0,5.15067049322578,,,,,4557,12.476386036960985
MW,2014-08-25,238786.0,5.378010679316851,,,,,4564,12.49555099247091
MW,2014-09-01,965.0,2.9849771264154934,,,,,4571,12.514715947980836
MW,2014-09-08,10589.0,4.024895960107485,,,,,4578,12.53388090349076
MW,2014-09-15,34916.0,4.543036922908255,,,,,4585,12.553045859000685
MW,2014-09-22,3344.0,3.524396122103842,,,,,4592,12.572210814510608
MW,2014-09-29,5787.0,3.762528522447,,,,,4599,12.591375770020534
MW,2014-10-06,122848.0,5.0893716256410935,,,,,4606,12.61054072553046
MW,2014-10-13,9066.0,3.957463615729931,,,,,4613,12.629705681040383
MW,2014-10-20,0.0,0.0,,,,,4620,12.648870636550308
MW,2014-10-27,210.0,2.3242824552976926,,,,,4627,12.668035592060233
MW,2014-11-03,614.0,2.788875115775417,,,,,4634,12.687200547570157
MW,2014-11-10,8145.0,3.9109444057499787,,,,,4641,12.706365503080082
MW,2014-11-17,1586.0,3.2005769267548483,,,,,4648,12.725530458590006
MW,2014-11-24,0.0,0.0,,,,,4655,12.744695414099931
MW,2014-12-01,0.0,0.0,,,,,4662,12.763860369609857
MW,2014-12-15,0.0,0.0,,,,,4676,12.802190280629706
MW,2014-12-22,1726.0,3.237292337567459,,,,,4683,12.821355236139631
MW,2014-12-29,1479.0,3.1702617153949575,,,,,4690,12.840520191649555
MW,2015-01-12,1929.0,3.285557309007774,,,,,4704,12.878850102669405
MW,2015-01-19,5894.0,3.770483809431108,,,,,4711,12.898015058179329
MW,2015-01-26,0.0,0.0,,,,,4718,12.917180013689254
MW,2015-02-02,857.0,2.9334872878487053,,,,,4725,12.936344969199178
MW,2015-02-09,1286.0,3.1095785469043866,,,,,4732,12.955509924709103
MW,2015-02-16,0.0,0.0,,,,,4739,12.974674880219029
MW,2015-02-23,0.0,0.0,,,,,4746,12.993839835728952
MW,2015-03-02,1286.0,3.1095785469043866,,,,,4753,13.013004791238878
MW,2015-03-09,26579.0,4.424554976606713,,,,,4760,13.032169746748803
MW,2015-03-16,8573.0,3.933183479174614,,,,,4767,13.051334702258726
MW,2015-03-23,0.0,0.0,,,,,4774,13.070499657768652
MW,2015-03-30,8360.0,3.9222582234329666,,,,,4781,13.089664613278575
MW,2015-04-06,59802.0,4.776722970790514,,,,,4788,13.1088295687885
MW,2015-04-13,29876.0,4.47533698709062,,,,,4795,13.127994524298426
MW,2015-04-20,204136.0,5.309921728084479,,,,,4802,13.14715947980835
MW,2015-04-27,148320.0,5.171202644881718,,,,,4809,13.166324435318275
MW,2015-05-04,160698.0,5.206013174237936,,,,,4816,13.1854893908282
MW,2015-05-11,52945.0,4.7238331553113655,,,,,4823,13.204654346338124
MW,2015-05-18,73311.0,4.865175067509304,8.5,2.0,0.0,,4830,13.22381930184805
MW,2015-05-25,114677.0,5.059480110185348,,,,,4837,13.242984257357975
MW,2015-06-01,,,7.4,2.0,0.0,,4844,13.262149212867898
MW,2015-06-08,52301.0,4.718518296369309,,,,,4851,13.281314168377824
MW,2015-06-15,21649.0,4.335457900689384,,,,,4858,13.300479123887747
MW,2015-06-22,78881.0,4.896977913316934,,,,,4865,13.319644079397673
MW,2015-06-29,53515.0,4.7284836450653005,,,,,4872,13.338809034907598
MW,2015-07-06,40941.0,4.612169053952973,,,,,4879,13.357973990417522
MW,2015-07-13,26793.0,4.428037553035308,,,,,4886,13.377138945927447
MW,2015-07-20,13932.0,4.14404463711095,,,,,4893,13.396303901437372
MW,2015-07-27,117678.0,5.070698969234029,,,,,4900,13.415468856947296
MW,2015-08-03,2572.0,3.4104397862103464,,,,,4907,13.434633812457221
MW,2015-08-10,43299.0,4.636487896353366,,,,,4914,13.453798767967145
MW,2015-08-17,205982.0,5.313831379054359,,,,,4921,13.47296372347707
MW,2015-08-24,47799.0,4.679427896612119,,,,,4928,13.492128678986996
MW,2015-08-31,63018.0,4.799471507407838,,,,,4935,13.51129363449692
MW,2015-09-07,36868.0,4.5666613583717375,,,,,4942,13.530458590006845
MW,2015-09-14,28080.0,4.448412569510079,,,,,4949,13.54962354551677
MW,2015-09-21,429.0,2.6334684555795866,,,,,4956,13.568788501026694
MW,2015-09-28,3644.0,3.5616975326539935,,,,,4963,13.587953456536619
MW,2015-10-05,857.0,2.9334872878487053,,,,,4970,13.607118412046544
MW,2015-10-12,1929.0,3.285557309007774,,,,,4977,13.626283367556468
MW,2015-10-19,1072.0,3.030599721965951,,,,,4984,13.645448323066393
MW,2015-10-26,10932.0,4.038739348104749,,,,,4991,13.664613278576317
MW,2015-11-02,3344.0,3.524396122103842,,,,,4998,13.683778234086242
MW,2015-11-09,10718.0,4.030154270922102,,,,,5005,13.702943189596168
MW,2015-11-23,33439.0,4.524266268766978,,,,,5019,13.741273100616016
MW,2015-11-30,429.0,2.6334684555795866,,,,,5026,13.760438056125942
MW,2015-12-07,0.0,0.0,,,,,5033,13.779603011635865
MW,2015-12-21,0.0,0.0,,,,,5047,13.817932922655714
MW,2016-01-11,0.0,0.0,,,,,5068,13.875427789185489
MW,2016-01-18,857.0,2.9334872878487053,,,,,5075,13.894592744695414
MW,2016-01-25,0.0,0.0,,,,,5082,13.91375770020534
MW,2016-02-01,3858.0,3.5864747785713966,,,,,5089,13.932922655715263
MW,2016-02-08,6001.0,3.7782959910888336,,,,,5096,13.952087611225188
MW,2016-02-15,643.0,2.808885867359812,,,,,5103,13.971252566735114
MW,2016-02-22,6216.0,3.793580867368156,,,,,5110,13.990417522245037
MW,2016-02-29,11146.0,4.047158001128309,,,,,5117,14.009582477754963
MW,2016-03-07,4458.0,3.6492374723496073,,,,,5124,14.028747433264886
MW,2016-03-14,0.0,0.0,,,,,5131,14.047912388774812
MW,2016-03-21,874.5,2.942256150419465,,,,,5138,14.067077344284737
MW,2016-03-28,0.0,0.0,,,,,5145,14.08624229979466
MW,2016-04-11,1286.0,3.1095785469043866,,,,,5159,14.124572210814511
MW,2016-04-18,7716.0,3.8874485002499535,,,,,5166,14.143737166324435
MW,2016-04-25,11703.0,4.068334313117254,,,,,5173,14.16290212183436
MW,2016-05-02,39837.0,4.600297527272583,,,,,5180,14.182067077344286
MW,2016-05-09,24982.0,4.397644587969917,,,,,5187,14.20123203285421
MW,2016-05-23,59868.0,4.777202004126829,,,,,5201,14.239561943874058
MW,2016-05-30,166099.0,5.220369632451394,,,,,5208,14.258726899383984
MW,2016-06-06,43212.0,4.635614417623872,,,,,5215,14.277891854893909
MW,2016-06-13,121535.0,5.084704938720905,,,,,5222,14.297056810403832
MW,2016-06-20,43014.0,4.6336199272367296,,,,,5229,14.316221765913758
MW,2016-06-27,137290.0,5.137642068347836,50.0,3.0,0.0,,5236,14.335386721423683
MW,2016-07-04,121310.0,5.0839001827520125,,,,,5243,14.354551676933607
MW,2016-07-11,130389.0,5.115244285327255,,,,,5250,14.373716632443532
MW,2016-07-18,169529.0,5.22924656201756,70.0,3.0,0.0,,5257,14.392881587953456
MW,2016-07-25,285835.0,5.45611692570319,,,,,5264,14.412046543463381
MW,2016-08-01,235870.0,5.372674548286258,,,,,5271,14.431211498973306
MW,2016-08-08,14629.0,4.165244326125311,22.0,3.0,0.0,,5278,14.45037645448323
MW,2016-08-15,132789.0,5.123165370902919,,,,,5285,14.469541409993155
MW,2016-08-22,127387.0,5.105128519214093,11.0,2.0,0.0,,5292,14.48870636550308
MW,2016-08-29,64594.0,4.810198902570175,2.5,1.0,1.0,2.5,5299,14.507871321013004
MW,2016-09-05,119060.0,5.075769525894704,,,,,5306,14.52703627652293
MW,2016-09-12,58967.0,4.770616398191687,2.5,1.0,1.0,2.5,5313,14.546201232032855
MW,2016-09-19,0.0,0.0,,,,,5320,14.565366187542779
MW,2016-09-26,0.0,0.0,,,,,5327,14.584531143052704
MW,2016-10-03,428.0,2.6324572921847245,2.5,1.0,1.0,2.5,5334,14.603696098562628
MW,2016-10-10,214.0,2.3324384599156054,,,,,5341,14.622861054072553
MW,2016-10-17,0.0,0.0,,,,,5348,14.642026009582478
MW,2016-10-24,214.0,2.3324384599156054,,,,,5355,14.661190965092402
MW,2016-10-31,428.0,2.6324572921847245,,,,,5362,14.680355920602327
MW,2016-11-07,1500.0,3.1763806922432702,,,,,5369,14.699520876112253
MW,2016-11-14,4276.0,3.631139250256811,,,,,5376,14.718685831622176
MW,2016-11-21,7427.0,3.8708718950677428,,,,,5383,14.737850787132102
MW,2016-11-28,1070.0,3.029789470831856,,,,,5390,14.757015742642025
