location_code,week_start,da,da_cat,lod,n,match_km,cens
TBB,1993-05-17,1.0,1,1.0,1,2.521735624065604,1
TBB,1993-05-24,1.0,1,1.0,1,2.521735624065604,1
TBB,1993-05-31,1.0,1,1.0,2,1.8596961844307358,1
TBB,1993-06-07,1.0,1,1.0,2,1.8596961844307358,1
TBB,1993-06-14,1.0,1,1.0,1,2.521735624065604,1
TBB,1993-06-28,1.0,1,1.0,1,1.8596961844307358,1
TBB,1993-07-05,1.0,1,1.0,2,2.521735624065604,1
TBB,1993-07-12,1.0,1,1.0,1,2.521735624065604,1
TBB,1993-07-19,1.0,1,1.0,3,1.8596961844307358,1
TBB,1993-07-26,1.0,1,1.0,1,2.3560659839182803,1
TBB,1993-08-02,1.0,1,1.0,3,2.3560659839182803,1
TBB,1993-08-16,1.0,1,1.0,2,1.8596961844307358,1
TBB,1993-08-23,1.0,1,1.0,2,2.3560659839182803,1
TBB,1993-08-30,1.0,1,1.0,1,2.3560659839182803,1
TBB,1993-09-06,1.0,1,1.0,3,2.3560659839182803,1
TBB,1993-09-13,1.0,1,1.0,2,1.8596961844307358,1
TBB,1993-09-20,1.0,1,1.0,1,2.3560659839182803,1
TBB,1993-09-27,1.0,1,1.0,1,2.521735624065604,1
TBB,1993-10-04,1.0,1,1.0,2,2.3560659839182803,1
TBB,1993-10-11,1.0,1,1.0,1,2.521735624065604,1
TBB,1993-10-18,1.0,1,1.0,1,2.521735624065604,1
TBB,1993-10-25,1.0,1,1.0,4,2.3560659839182803,1
TBB,1993-11-01,1.0,1,1.0,4,2.3560659839182803,1
TBB,1993-11-08,1.0,1,1.0,1,2.521735624065604,1
TBB,1993-11-15,1.0,1,1.0,5,2.3560659839182803,1
TBB,1993-11-29,1.0,1,1.0,3,2.3560659839182803,1
TBB,1993-12-13,1.0,1,1.0,2,2.3560659839182803,1
TBB,1993-12-20,1.0,1,1.0,1,2.521735624065604,1
TBB,1993-12-27,1.0,1,1.0,1,2.3560659839182803,1
TBB,1994-01-03,1.0,1,1.0,4,1.8596961844307358,1
TBB,1994-01-10,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-01-17,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-01-24,1.0,1,1.0,3,1.8596961844307358,1
TBB,1994-01-31,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-02-21,1.0,1,1.0,4,1.8596961844307358,1
TBB,1994-02-28,1.0,1,1.0,2,2.3560659839182803,1
TBB,1994-03-07,1.0,1,1.0,3,1.8596961844307358,1
TBB,1994-03-14,1.0,1,1.0,3,1.8596961844307358,1
TBB,1994-03-21,1.0,1,1.0,3,1.8596961844307358,1
TBB,1994-03-28,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-04-04,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-04-11,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-04-18,1.0,1,1.0,5,2.3560659839182803,1
TBB,1994-05-02,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-05-09,1.0,1,1.0,3,2.3560659839182803,1
TBB,1994-05-16,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-05-23,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-05-30,1.0,1,1.0,3,2.3560659839182803,1
TBB,1994-06-06,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-06-13,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-06-20,1.0,1,1.0,2,2.3560659839182803,1
TBB,1994-06-27,1.0,1,1.0,2,1.7246329538185747,1
TBB,1994-07-04,1.0,1,1.0,2,2.3560659839182803,1
TBB,1994-07-11,1.0,1,1.0,2,2.3560659839182803,1
TBB,1994-07-18,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-07-25,1.0,1,1.0,3,2.3560659839182803,1
TBB,1994-08-08,1.0,1,1.0,2,2.3560659839182803,1
TBB,1994-08-15,1.0,1,1.0,2,2.3560659839182803,1
TBB,1994-08-22,1.0,1,1.0,3,2.3560659839182803,1
TBB,1994-08-29,1.0,1,1.0,3,2.3560659839182803,1
TBB,1994-09-05,1.0,1,1.0,3,2.3560659839182803,1
TBB,1994-09-12,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-09-19,1.0,1,1.0,6,1.8596961844307358,1
TBB,1994-10-03,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-10-10,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-10-17,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-10-24,1.0,1,1.0,4,2.3560659839182803,1
TBB,1994-10-31,1.0,1,1.0,1,2.521735624065604,1
TBB,1994-11-07,1.0,1,1.0,1,2.3560659839182803,1
TBB,1994-11-14,1.0,1,1.0,3,2.3560659839182803,1
TBB,1994-12-05,1.0,1,1.0,3,2.3560659839182803,1
TBB,1994-12-12,1.0,1,1.0,2,2.3560659839182803,1
TBB,1994-12-19,1.0,1,1.0,2,2.3560659839182803,1
TBB,1994-12-26,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-02-13,1.0,1,1.0,2,2.521735624065604,1
TBB,1995-02-20,1.0,1,1.0,1,1.8596961844307358,1
TBB,1995-02-27,1.0,1,1.0,1,1.8596961844307358,1
TBB,1995-03-06,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-03-13,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-03-20,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-03-27,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-04-10,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-04-24,1.0,1,1.0,3,1.8596961844307358,1
TBB,1995-05-01,1.0,1,1.0,1,1.8596961844307358,1
TBB,1995-05-08,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-05-15,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-05-22,1.0,1,1.0,1,1.8596961844307358,1
TBB,1995-05-29,1.0,1,1.0,2,2.521735624065604,1
TBB,1995-06-05,1.0,1,1.0,3,1.8596961844307358,1
TBB,1995-06-12,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-06-19,1.0,1,1.0,2,2.3560659839182803,1
TBB,1995-06-26,1.0,1,1.0,3,1.8596961844307358,1
TBB,1995-07-03,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-07-10,1.0,1,1.0,2,2.521735624065604,1
TBB,1995-07-17,1.0,1,1.0,2,1.8596961844307358,1
TBB,1995-07-24,1.0,1,1.0,2,1.8596961844307358,1
TBB,1995-07-31,1.0,1,1.0,5,2.3560659839182803,1
TBB,1995-08-07,1.0,1,1.0,1,2.3560659839182803,1
TBB,1995-08-14,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-08-21,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-08-28,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-09-11,1.0,1,1.0,1,2.521735624065604,1
TBB,1995-09-18,1.0,1,1.0,2,2.521735624065604,1
TBB,2001-07-09,1.0,1,1.0,2,2.521735624065604,1
TBB,2001-07-16,1.0,1,1.0,2,2.3560659839182803,1
TBB,2001-07-23,1.0,1,1.0,1,2.521735624065604,1
TBB,2001-07-30,1.0,1,1.0,1,3.37126218640075,1
TBB,2002-04-22,2.0,2,,1,2.521735624065604,0
TBB,2002-04-29,2.3,2,,2,2.504645154002101,0
TBB,2002-05-06,2.4,2,,2,2.548781859907277,0
TBB,2002-05-13,2.0,2,1.0,3,2.521735624065604,0
TBB,2002-05-20,1.0,1,1.0,1,2.504645154002101,1
TBB,2002-05-27,1.9,2,1.0,2,2.521735624065604,0
TBB,2002-06-03,1.0,1,1.0,1,2.521735624065604,1
TBB,2002-07-22,1.0,1,1.0,2,2.521735624065604,1
TBB,2002-07-29,4.1,2,1.0,8,2.3560659839182803,0
TBB,2002-08-05,5.0,2,1.0,2,2.521735624065604,0
TBB,2002-08-12,1.0,1,1.0,5,2.3560659839182803,1
TBB,2002-11-04,1.0,1,1.0,1,2.521735624065604,1
TBB,2003-04-21,1.0,1,1.0,2,2.521735624065604,1
TBB,2003-09-01,1.0,1,1.0,1,2.3560659839182803,1
TBB,2004-05-10,1.0,1,1.0,1,2.3560659839182803,1
TBB,2005-10-31,1.0,1,1.0,1,3.996621193279994,1
TBB,2006-09-25,1.0,1,1.0,1,3.996621193279994,1
TBB,2006-12-18,1.0,1,1.0,1,3.996621193279994,1
TBB,2008-08-18,2.5,1,2.5,1,3.37126218640075,1
TBB,2008-08-25,2.5,1,2.5,1,2.521735624065604,1
TBB,2008-09-01,1.0,1,1.0,1,3.37126218640075,1
TBB,2009-08-17,2.5,1,2.5,1,3.37126218640075,1
TBB,2011-09-05,2.5,1,2.5,1,2.521735624065604,1
TBB,2012-04-23,2.5,1,2.5,1,3.996621193279994,1
TBB,2013-07-22,2.5,1,2.5,1,3.37126218640075,1
TBB,2013-07-29,2.5,1,2.5,2,1.7246329538185747,1
TBB,2013-08-19,2.5,1,2.5,1,3.37126218640075,1
TBB,2013-09-02,2.5,1,2.5,1,3.37126218640075,1
TBB,2013-09-09,2.5,1,2.5,1,3.37126218640075,1
TBB,2013-09-16,2.5,1,2.5,1,3.37126218640075,1
TBB,2013-09-23,2.5,1,2.5,2,1.7246329538185747,1
TBB,2013-09-30,2.5,1,2.5,1,3.37126218640075,1
TBB,2013-10-07,2.5,1,2.5,1,3.37126218640075,1
TBB,2013-10-14,2.5,1,2.5,2,1.7246329538185747,1
TBB,2013-10-21,2.5,1,2.5,1,3.37126218640075,1
TBB,2013-10-28,2.5,1,2.5,1,1.7246329538185747,1
TBB,2013-11-04,2.5,1,2.5,1,3.37126218640075,1
TBB,2014-01-06,2.5,1,2.5,2,2.504645154002101,1
TBB,2014-02-10,2.5,1,2.5,1,3.37126218640075,1
TBB,2014-04-21,2.5,1,2.5,1,2.504645154002101,1
TBB,2014-04-28,2.5,1,2.5,1,3.37126218640075,1
TBB,2014-05-05,2.5,1,2.5,1,3.37126218640075,1
TBB,2014-09-01,2.5,1,2.5,2,2.504645154002101,1
TBB,2014-09-15,2.5,1,2.5,1,2.504645154002101,1
TBB,2015-06-01,13.0,2,2.5,3,2.3560659839182803,0
TBB,2015-06-15,2.5,1,2.5,2,3.37126218640075,1
TBB,2015-06-22,2.5,1,2.5,2,2.3560659839182803,1
TBB,2015-07-06,2.5,1,2.5,1,3.37126218640075,1
TBB,2015-07-13,2.5,1,2.5,1,3.37126218640075,1
TBB,2015-08-24,2.5,1,2.5,2,2.3560659839182803,1
TBB,2015-11-02,2.5,1,2.5,1,3.37126218640075,1
TBB,2015-11-16,2.5,1,2.5,1,3.37126218640075,1
TBB,2016-08-15,2.5,1,2.5,1,2.526340516387163,1
TBB,2016-10-10,2.5,1,2.5,1,3.37126218640075,1
TBB,2016-11-21,2.5,1,2.5,1,3.37126218640075,1
TBB,2017-07-31,2.5,1,2.5,2,3.37126218640075,1
TBB,2017-08-21,2.5,1,2.5,2,2.521735624065604,1
TBB,2017-12-04,2.5,1,2.5,1,3.37126218640075,1
TBB,2018-01-01,2.5,1,2.5,2,3.37126218640075,1
TBB,2018-03-26,2.5,1,2.5,1,3.37126218640075,1
TBB,2018-04-30,2.5,1,2.5,1,1.7246329538185747,1
TBB,2018-05-07,2.5,1,2.5,2,1.7246329538185747,1
TBB,2018-05-14,2.5,1,2.5,1,1.7246329538185747,1
TBB,2018-05-21,2.5,1,2.5,1,1.7246329538185747,1
TBB,2018-09-03,2.5,1,2.5,1,3.37126218640075,1
TBB,2019-04-15,2.5,1,2.5,1,2.504645154002101,1
TBB,2019-06-17,2.5,1,2.5,1,2.504645154002101,1
TBB,2020-02-10,2.5,1,2.5,1,3.37126218640075,1
TBB,2020-05-11,2.5,1,2.5,1,1.8596961844307358,1
TBB,2020-05-18,2.5,1,2.5,1,3.37126218640075,1
TBB,2020-05-25,2.5,1,2.5,1,3.37126218640075,1
TBB,2020-06-08,2.5,1,2.5,1,1.8596961844307358,1
TBB,2020-06-29,2.5,1,2.5,1,1.8596961844307358,1
TBB,2020-07-06,2.5,1,2.5,1,1.8596961844307358,1
TBB,2020-07-13,2.5,1,2.5,1,1.8596961844307358,1
TBB,2020-07-20,2.5,1,2.5,1,1.8596961844307358,1
TBB,2020-09-14,2.5,1,2.5,1,1.8596961844307358,1
TBB,2020-11-23,2.5,1,2.5,1,3.37126218640075,1
TBB,2020-11-30,2.5,1,2.5,1,3.37126218640075,1
TBB,2020-12-07,2.5,1,2.5,1,3.37126218640075,1
TBB,2020-12-14,2.5,1,2.5,1,1.8596961844307358,1
TBB,2020-12-21,2.5,1,2.5,1,3.37126218640075,1
TBB,2020-12-28,2.5,1,2.5,1,2.521735624065604,1
TBB,2021-01-18,2.5,1,2.5,1,2.521735624065604,1
TBB,2021-07-05,2.5,1,2.5,1,2.521735624065604,1
TBB,2021-08-23,2.5,1,2.5,1,3.37126218640075,1
TBB,2022-08-15,2.5,1,2.5,1,3.37126218640075,1
TBB,2022-08-22,2.5,1,2.5,1,1.7246329538185747,1
TBB,2023-09-25,2.5,1,2.5,1,3.37126218640075,1
TBB,2023-11-20,2.5,1,2.5,1,3.37126218640075,1
TBB,2023-12-25,2.5,1,2.5,1,2.504645154002101,1
TBB,2024-01-08,2.5,1,2.5,1,3.37126218640075,1
TBB,2024-09-30,2.5,1,2.5,1,2.3560659839182803,1
TBB,2025-02-24,2.5,1,2.5,1,3.37126218640075,1
TBB,2025-03-24,2.5,1,2.5,1,3.37126218640075,1
TBB,2025-04-21,2.5,1,2.5,1,2.521735624065604,1
TBB,2026-03-30,2.5,1,2.5,1,1.7246329538185747,1
TP,1992-06-01,1.0,1,1.0,1,0.46340467686662656,1
TP,1995-01-23,1.0,1,1.0,1,0.46340467686662656,1
TP,1995-02-27,1.0,1,1.0,1,0.46340467686662656,1
TP,1995-04-17,1.0,1,1.0,1,0.46340467686662656,1
TP,1995-06-12,1.0,1,1.0,1,0.46340467686662656,1
TP,1995-07-10,1.0,1,1.0,1,0.46340467686662656,1
TP,1995-08-07,1.0,1,1.0,2,0.46340467686662656,1
TP,1995-08-28,1.0,1,1.0,1,0.10292618580849826,1
TP,1996-06-17,1.0,1,1.0,1,0.10292618580849826,1
TP,2003-08-11,1.5,2,,1,0.46340467686662656,0
TP,2008-08-18,1.0,1,1.0,1,0.46340467686662656,1
TP,2010-10-18,2.5,1,2.5,1,0.46340467686662656,1
TP,2011-01-24,2.5,1,2.5,1,2.060477004011646,1
TP,2012-10-01,2.5,1,2.5,1,1.18753093877001,1
TP,2012-10-15,2.5,1,2.5,1,0.46340467686662656,1
TP,2014-04-14,2.5,1,2.5,1,0.46340467686662656,1
TP,2014-04-28,2.5,1,2.5,1,0.46340467686662656,1
TP,2014-05-12,2.5,1,2.5,3,0.46340467686662656,1
TP,2014-06-23,2.5,1,2.5,1,0.46340467686662656,1
TP,2015-04-13,2.5,1,2.5,1,0.46340467686662656,1
TP,2015-04-27,2.5,1,2.5,1,0.46340467686662656,1
TP,2015-05-25,2.5,1,2.5,1,0.46340467686662656,1
TP,2015-06-01,2.5,1,2.5,1,0.46340467686662656,1
TP,2015-06-08,2.5,1,2.5,1,0.46340467686662656,1
TP,2015-06-15,2.5,1,2.5,1,0.46340467686662656,1
TP,2015-06-29,2.5,1,2.5,1,0.46340467686662656,1
TP,2015-07-13,3.4,2,,1,0.46340467686662656,0
TP,2015-07-27,10.0,2,,1,0.46340467686662656,0
TP,2015-08-03,22.0,3,,1,0.46340467686662656,0
TP,2015-08-10,29.0,3,,2,0.46340467686662656,0
TP,2015-08-31,2.5,1,2.5,2,0.46340467686662656,1
TP,2015-09-28,2.5,1,2.5,1,0.46340467686662656,1
TP,2016-05-09,2.5,1,2.5,1,0.46340467686662656,1
TP,2016-06-06,9.0,2,,2,0.46340467686662656,0
TP,2016-07-25,2.5,1,2.5,1,0.46340467686662656,1
TP,2016-09-19,2.5,1,2.5,1,0.46340467686662656,1
TP,2016-10-17,2.5,1,2.5,1,1.9122966006204911,1
TP,2016-10-24,2.5,1,2.5,1,0.46340467686662656,1
TP,2016-11-07,2.5,1,2.5,1,0.46340467686662656,1
TP,2016-12-05,2.5,1,2.5,1,0.46340467686662656,1
TP,2017-03-06,2.5,1,2.5,1,0.46340467686662656,1
TP,2017-03-13,2.5,1,2.5,1,0.46340467686662656,1
TP,2017-05-15,2.5,1,2.5,1,0.46340467686662656,1
TP,2017-06-26,2.5,1,2.5,1,0.46340467686662656,1
TP,2017-07-24,2.5,1,2.5,1,0.46340467686662656,1
TP,2017-08-21,9.2,2,,1,0.46340467686662656,0
TP,2017-09-25,2.5,1,2.5,1,0.46340467686662656,1
TP,2017-10-09,2.5,1,2.5,1,0.46340467686662656,1
TP,2018-04-16,2.5,1,2.5,1,0.46340467686662656,1
TP,2018-05-21,2.5,1,2.5,1,0.46340467686662656,1
TP,2018-06-11,2.5,1,2.5,1,0.46340467686662656,1
TP,2018-07-16,2.5,1,2.5,1,0.46340467686662656,1
TP,2018-08-13,2.5,1,2.5,1,0.46340467686662656,1
TP,2018-09-10,2.8,2,,1,0.46340467686662656,0
TP,2018-10-08,2.5,1,2.5,1,0.46340467686662656,1
TP,2018-11-05,2.5,1,2.5,1,0.46340467686662656,1
TP,2018-12-03,2.5,1,2.5,1,0.46340467686662656,1
TP,2019-01-14,2.5,1,2.5,1,0.46340467686662656,1
TP,2019-02-25,2.5,1,2.5,1,0.46340467686662656,1
TP,2019-04-22,2.5,1,2.5,1,0.46340467686662656,1
TP,2019-05-06,2.5,1,2.5,1,0.46340467686662656,1
TP,2019-06-17,2.5,1,2.5,1,0.46340467686662656,1
TP,2019-07-08,2.5,1,2.5,1,0.46340467686662656,1
TP,2019-08-05,2.5,1,2.5,1,0.46340467686662656,1
TP,2019-11-04,2.5,1,2.5,1,0.46340467686662656,1
TP,2019-12-09,2.5,1,2.5,1,0.46340467686662656,1
TP,2020-01-06,2.5,1,2.5,1,0.46340467686662656,1
TP,2020-02-10,2.5,1,2.5,1,0.46340467686662656,1
TP,2020-03-09,2.5,1,2.5,1,0.46340467686662656,1
TP,2020-04-27,2.5,1,2.5,1,0.46340467686662656,1
TP,2020-06-08,2.5,1,2.5,1,0.46340467686662656,1
TP,2020-07-06,2.5,1,2.5,1,0.46340467686662656,1
TP,2020-08-24,2.5,1,2.5,1,0.46340467686662656,1
TP,2020-09-21,2.5,1,2.5,1,0.46340467686662656,1
TP,2020-10-26,2.5,1,2.5,1,0.46340467686662656,1
TP,2020-12-07,2.5,1,2.5,1,0.46340467686662656,1
TP,2021-03-15,2.5,1,2.5,1,1.3663056875778592,1
TP,2021-03-22,2.5,1,2.5,1,0.46340467686662656,1
TP,2021-06-14,2.5,1,2.5,1,0.46340467686662656,1
TP,2021-08-09,2.5,1,2.5,1,0.46340467686662656,1
TP,2021-11-01,2.5,1,2.5,1,0.46340467686662656,1
TP,2021-12-27,2.5,1,2.5,1,0.46340467686662656,1
TP,2022-01-24,2.5,1,2.5,1,0.46340467686662656,1
TP,2022-02-28,2.5,1,2.5,1,0.46340467686662656,1
TP,2022-03-21,2.5,1,2.5,1,0.46340467686662656,1
TP,2022-04-25,2.5,1,2.5,1,0.46340467686662656,1
TP,2022-05-16,2.5,1,2.5,1,0.46340467686662656,1
TP,2022-06-27,2.5,1,2.5,1,0.46340467686662656,1
TP,2022-07-11,2.5,1,2.5,1,0.46340467686662656,1
TP,2022-08-08,2.5,1,2.5,1,0.46340467686662656,1
TP,2022-10-03,2.5,1,2.5,1,0.46340467686662656,1
TP,2022-10-24,2.5,1,2.5,1,0.46340467686662656,1
TP,2022-11-21,3.5,2,,1,0.46340467686662656,0
TP,2023-01-02,2.5,1,2.5,1,0.46340467686662656,1
TP,2023-02-13,2.5,1,2.5,1,0.46340467686662656,1
TP,2023-03-13,2.5,1,2.5,1,1.18753093877001,1
TP,2023-04-10,2.5,1,2.5,1,0.46340467686662656,1
TP,2023-06-05,2.5,1,2.5,1,0.46340467686662656,1
TP,2023-07-03,2.5,1,2.5,1,0.46340467686662656,1
TP,2023-07-31,2.5,1,2.5,1,1.1307588667708492,1
TP,2023-09-25,2.5,1,2.5,1,0.46340467686662656,1
TP,2023-10-23,2.5,1,2.5,1,1.1307588667708492,1
TP,2023-11-27,2.5,1,2.5,1,0.46340467686662656,1
TP,2023-12-11,2.5,1,2.5,1,1.1307588667708492,1
TP,2024-02-05,2.5,1,2.5,1,0.46340467686662656,1
TP,2024-03-04,2.5,1,2.5,1,0.46340467686662656,1
TP,2024-04-01,2.5,1,2.5,1,0.46340467686662656,1
TP,2024-05-06,2.5,1,2.5,1,0.46340467686662656,1
TP,2024-06-24,2.5,1,2.5,1,0.46340467686662656,1
TP,2024-08-05,4.7,2,,1,0.46340467686662656,0
TP,2024-09-02,5.9,2,,1,0.46340467686662656,0
TP,2024-10-14,2.5,1,2.5,1,0.46340467686662656,1
TP,2024-11-11,2.5,1,2.5,1,0.46340467686662656,1
TP,2024-12-30,2.5,1,2.5,1,0.46340467686662656,1
TP,2025-02-24,2.5,1,2.5,1,0.46340467686662656,1
TP,2025-03-24,2.5,1,2.5,1,0.46340467686662656,1
TP,2025-04-07,2.5,1,2.5,1,0.46340467686662656,1
TP,2025-05-05,2.5,1,2.5,1,0.46340467686662656,1
TP,2025-06-23,2.5,1,2.5,1,0.46340467686662656,1
TP,2025-07-07,2.5,1,2.5,1,0.46340467686662656,1
TP,2025-08-18,2.5,1,2.5,1,0.46340467686662656,1
TP,2025-09-01,8.8,2,,1,0.46340467686662656,0
TP,2025-09-15,2.5,1,2.5,1,1.1307588667708492,1
TP,2025-09-29,2.5,1,2.5,1,1.1307588667708492,1
TP,2025-11-17,2.5,1,2.5,1,0.46340467686662656,1
TP,2025-12-15,2.5,1,2.5,1,0.46340467686662656,1
TP,2026-01-12,2.5,1,2.5,1,1.1307588667708492,1
TP,2026-02-23,2.5,1,2.5,1,1.1307588667708492,1
TP,2026-03-23,2.5,1,2.5,1,0.46340467686662656,1
TP,2026-04-20,2.5,1,2.5,1,0.46340467686662656,1
TP,2026-06-15,4.5,2,,1,1.1307588667708492,0
TP,2026-07-06,2.5,1,2.5,1,0.46340467686662656,1
